316,εἰς
317,ἱλάομαι
318,εὐρύς
319,κρείων
320,ἀχεύω
321,μένος
322,ἀμφιμέλας
323,ὄσσε
324,ὄσσα
325,πῦρ
326,λαμπετάω
327,πρώτιστος
328,ὄσσομαι
329,προσεῖπον
330,πω
331,κρήγυος
332,μαντεύομαι
333,ἐσθλός
334,οὔτε
335,θεοπροπέω
336,ἀγορεύω
337,ἕνεκα
338,ἄλγος
339,Χρυσηίς
340,ἐθέλω
341,οἴκοι
342,Κλυταιμνήστρη
343,προβέβουλα
344,κουρίδιος
345,ἄλοχος
346,ἕ
347,δέμας
348,φυή
349,ἔργον
350,πάλιν
351,ἀμείνων
352,ἀπόλλυμι
353,γέρας
354,μή
355,οἶος
356,ἀγέραστος
357,λεύσσω
358,ἄλλῃ
359,ἔπειτα
360,ποδάρκης
361,κύδιστος
362,φιλοκτέανος
363,πῶς
364,μεγάθυμος
365,πού
366,ξυνήιος
367,κεῖμαι
368,δατέομαι
369,ἐπέοικε
370,παλίλλογος
371,ἐπαγείρω
372,ὅδε
373,προίημι
374,τριπλόος
375,τετραπλόος
376,ἀποτίνω
377,ποθι
378,Τροία
379,εὐτείχεος
380,ἐξαλαπάζω
381,ἀγαθός
382,κλέπτω
383,νόος
384,παρέρχομαι
385,αὔτως
386,ἧμαι
387,δεύω
388,ἀποδίδωμι
389,ἀραρίσκω
390,ὅπως
391,ἀντάξιος
392,αἱρέω
393,τεός
394,Αἴας
395,Ὀδυσσεύς
396,οὗτος
397,μεταφράζω
398,μέλας
399,ἐρύω
400,ἅλς
401,ἐρέτης
402,ἐπιτηδές
403,καλλιπάρηος
404,εἷς
405,ἀρχός
406,βουληφόρος
407,Ἰδομενεύς
408,ἠέ
409,ἤ
410,Πηλείδης
411,ʽἑκάεργος
412,ἱλάσκομαι
413,ἱερόν
414,ῥέζω
415,ὑπόδρα
416,εἶδον
417,ἀναίδεια
418,ἐπιέννυμι
419,κερδαλεόφρων
420,ὁδός
421,Τρώς
422,αἰχμητής
423,δεῦρο
424,αἴτιος
425,βοῦς
426,ἐλαύνω
427,ἵππος
428,ἐριβῶλαξ
429,βωτιάνειρα
430,καρπός
431,μεταξύ
432,ὄρος
433,σκιόεις
434,ἠχήεις
435,ἀναιδής
436,χαίρω
437,τιμή
438,ἄρνυμαι
439,Μενέλαος
440,κυνώπης
441,πρός
442,μετατρέπομαι
443,ἀλεγίζω
444,ἀφαιρέω
445,ἀπειλέω
446,μογέω
447,ποτέ
448,ἴσος
449,ναίω
450,πτολίεθρον
451,πλείων
452,πλέως
453,πολυ
454,ἀτάρ
455,δασμός
456,ὀλίγος
457,ἐπεί
458,κάμνω
459,πολεμίζω
460,φέρτατος
461,σύν
462,κορωνίς
463,ἄτιμος
464,ἄφενος
465,πλοῦτος
466,ἀφύσσω
467,ἐπισεύω
468,μένω
469,τιμάω
470,μητίετα
471,ἔχθιστος
472,Διοτρεφής
473,διοτρεφής
474,μάχη
475,καρτερός
476,ἑταῖρος
477,Μυρμιδόνες
478,ὄθομαι
479,κοτέω
480,ὧδε
481,πέμπω
482,Βρισηίς
483,ὅσος
484,στυγέω
485,φημί
486,ὁμοιόω
487,ἄντην
488,Πηλείων
489,Πηλεύς
490,ἄχος
491,ἦτορ
492,λάσιος
493,διάνδιχα
494,μερμηρίζω
495,φάσγανον
496,ὀξύς
497,μηρός
498,ἐναρίζω
499,παύω
500,ἐρητύω
501,ἕως
502,ὁρμαίνω
503,ἕλκω
504,κολεόν
505,ξίφος
506,Ἀθήνη
507,οὐρανόθεν
508,ἄμφω
509,ὁμῶς
510,φιλέω
511,ἵστημι
512,ὄπισθεν
513,ξανθός
514,κόμη
515,φαίνω
516,θαμβέω
517,αὐτίκα
518,γιγνώσκω
519,φωνέω
520,πτερόεις
521,προσαυδάω
522,αἰγίοχος
523,τέκος
524,ἵνα
525,ὕβρις
526,ὑπεροπλία
527,ὄλλυμι
528,αὖτε
529,γλαυκῶπις
530,ὀνειδίζω
531,ἐξερέω
532,τρίς
533,πάρειμι
534,δῶρον
535,ἴσχω
536,χρή
537,σφωίτερος
538,ἐπιπείθομαι
539,κώπη
540,ὠθέω
541,ἀπιθέω
542,̓ἀθήνη
543,δαίμων
544,ἐξαῦτις
545,ἀταρτηρός
546,λήγω
547,οἰνοβαρής
548,καρδία
549,κραδίας
550,ἔλαφος
551,ἅμα
552,θωρήσσω
553,ἀριστεύς
554,τλάω
555,κήρ
556,εἴδομαι
557,λωίων
558,ἀντίον
559,ἀντίος
560,δημοβόρος
561,οὐτιδανός
562,ὕστατος
563,λωβάομαι
564,ὅρκος
565,ναί
566,φύλλον
567,ὄζος
568,φυσάω
569,τομή
570,λείπω
